policy,analysis_id,layer,curves,accepted_curves,accepted_fraction
noapex_shape_qc,AutoStrainCap_5440151-8_20260707_151804,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5440151-8_20260707_152217,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5440151-8_20260707_152217,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5467850-3_20260703_095719,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5467850-3_20260703_095719,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_5467850-3_20260703_100407,endo,12,9,0.75
noapex_shape_qc,AutoStrainCap_5467850-3_20260703_100407,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_5467850-3_20260703_100839,endo,12,7,0.5833333333333334
noapex_shape_qc,AutoStrainCap_5467850-3_20260703_100839,mid,12,7,0.5833333333333334
noapex_shape_qc,AutoStrainCap_5467850-3_20260703_122455,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5467850-3_20260703_122455,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5618619-0_20260705_164336,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5618619-0_20260705_164336,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5618619-0_20260705_164654,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5618619-0_20260705_164654,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5618619-0_20260705_165128,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5618619-0_20260705_165128,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5618619-0_20260705_165507,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5618619-0_20260705_165507,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5640076-5_20260514_133112,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5640076-5_20260514_133112,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5640076-5_20260610_153552,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5640076-5_20260610_153552,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5640076-5_20260610_154159,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5640076-5_20260610_154159,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5640076-5_20260610_154812,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5640076-5_20260610_154812,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5640076-5_20260610_155350,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5640076-5_20260610_155350,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5690549-0_20260707_141333,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5690549-0_20260707_141333,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5690549-0_20260707_141738,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5690549-0_20260707_141738,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5690549-0_20260707_141955,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5690549-0_20260707_141955,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5690549-0_20260707_142152,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5690549-0_20260707_142152,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5708581-3_20260705_151422,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5708581-3_20260705_151422,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5708581-3_20260705_151631,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5708581-3_20260705_151631,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5708581-3_20260705_152647,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5708581-3_20260705_152647,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5708581-3_20260705_160021,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5708581-3_20260705_160021,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5744774-0_20260629_140725,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5744774-0_20260629_140725,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5744774-0_20260629_141159,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5744774-0_20260629_141159,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5744774-0_20260629_141718,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5744774-0_20260629_141718,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5744774-0_20260629_141958,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5744774-0_20260629_141958,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5764622-6_20260610_173401,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5764622-6_20260610_173401,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5764622-6_20260615_160943,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5764622-6_20260615_160943,mid,12,8,0.6666666666666666
noapex_shape_qc,AutoStrainCap_5764622-6_20260615_161455,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5764622-6_20260615_161455,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5764622-6_20260615_162117,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5764622-6_20260615_162117,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5785662-7_20260707_160206,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5785662-7_20260707_160206,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5785662-7_20260707_160404,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5785662-7_20260707_160404,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5785662-7_20260707_160555,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5785662-7_20260707_160555,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5785662-7_20260707_160859,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5785662-7_20260707_160859,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5797996-5_20260707_133731,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5797996-5_20260707_133731,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_5797996-5_20260707_134123,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5797996-5_20260707_134123,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5797996-5_20260707_140116,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5797996-5_20260707_140116,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5797996-5_20260707_141001,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5797996-5_20260707_141001,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5840856-8_20260707_125307,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5840856-8_20260707_125307,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5840856-8_20260707_125616,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5840856-8_20260707_125616,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5840856-8_20260707_125847,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5840856-8_20260707_125847,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5840856-8_20260707_130051,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5840856-8_20260707_130051,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5869265-8_20260616_150733,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5869265-8_20260616_150733,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5869265-8_20260616_151751,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5869265-8_20260616_151751,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5869265-8_20260616_152302,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5869265-8_20260616_152302,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5881605-9_20260629_110035,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5881605-9_20260629_110035,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5881605-9_20260629_110415,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5881605-9_20260629_110415,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5881605-9_20260629_110641,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5881605-9_20260629_110641,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5881605-9_20260629_140359,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5881605-9_20260629_140359,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5906362-8_20260705_162016,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5906362-8_20260705_162016,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5906362-8_20260705_162239,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5906362-8_20260705_162239,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_5906362-8_20260705_162519,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_5906362-8_20260705_162519,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_5906362-8_20260705_162821,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_5906362-8_20260705_162821,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_6077765-3_20260624_180420,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6077765-3_20260624_180420,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6077765-3_20260624_181031,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6077765-3_20260624_181031,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6077765-3_20260624_182408,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6077765-3_20260624_182408,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6077765-3_20260624_184535,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6077765-3_20260624_184535,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6110768-6_20260615_161241,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_6110768-6_20260615_161241,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_6110768-6_20260615_162810,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6110768-6_20260615_162810,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6110768-6_20260615_163839,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6110768-6_20260615_163839,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6110768-6_20260615_164144,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_6110768-6_20260615_164144,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_626485-7_20260615_163256,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_626485-7_20260615_163256,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_626485-7_20260615_164513,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_626485-7_20260615_164513,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_626485-7_20260624_204813,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_626485-7_20260624_204813,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_626485-7_20260624_205622,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_626485-7_20260624_205622,mid,12,7,0.5833333333333334
noapex_shape_qc,AutoStrainCap_638789-8_20260720_145307,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_638789-8_20260720_145307,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_638789-8_20260720_145613,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_638789-8_20260720_145613,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_638789-8_20260720_145828,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_638789-8_20260720_145828,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_638789-8_20260720_150107,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_638789-8_20260720_150107,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_649889-3_20260703_115748,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_649889-3_20260703_115748,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_649889-3_20260703_120102,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_649889-3_20260703_120102,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_649889-3_20260703_120626,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_649889-3_20260703_120626,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_649889-3_20260703_125209,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_649889-3_20260703_125209,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_6536692-4_20260705_181911,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6536692-4_20260705_181911,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6536692-4_20260705_182328,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_6536692-4_20260705_182328,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_6536692-4_20260705_182706,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_6536692-4_20260705_182706,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_6536692-4_20260705_183048,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_6536692-4_20260705_183048,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_6589305-9_20260707_110949,endo,12,7,0.5833333333333334
noapex_shape_qc,AutoStrainCap_6589305-9_20260707_110949,mid,12,7,0.5833333333333334
noapex_shape_qc,AutoStrainCap_6589305-9_20260707_111256,endo,12,9,0.75
noapex_shape_qc,AutoStrainCap_6589305-9_20260707_111256,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_6589305-9_20260707_111507,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_6589305-9_20260707_111507,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_6638188-0_20260624_191922,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6638188-0_20260624_191922,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6638188-0_20260624_192552,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6638188-0_20260624_192552,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6638188-0_20260624_193209,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_6638188-0_20260624_193209,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_6793429-9_20260705_143730,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6793429-9_20260705_143730,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_6793429-9_20260705_144140,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_6793429-9_20260705_144140,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_6793429-9_20260705_144435,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6793429-9_20260705_144435,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_6793429-9_20260705_145645,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_6793429-9_20260705_145645,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_684885-7_20260703_104400,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_684885-7_20260703_104400,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_684885-7_20260703_104708,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_684885-7_20260703_104708,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_684885-7_20260703_105013,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_684885-7_20260703_105013,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_684885-7_20260703_123351,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_684885-7_20260703_123351,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_6873663-6_20260625_154033,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6873663-6_20260625_154033,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6873663-6_20260625_154440,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6873663-6_20260625_154440,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6873663-6_20260625_155102,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6873663-6_20260625_155102,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6873663-6_20260625_155424,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6873663-6_20260625_155424,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6907654-5_20260616_153158,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6907654-5_20260616_153158,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_6907654-5_20260624_153703,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6907654-5_20260624_153703,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6907654-5_20260624_154224,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6907654-5_20260624_154224,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6907654-5_20260624_154613,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_6907654-5_20260624_154613,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_6973563-7_20260705_174237,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6973563-7_20260705_174237,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6973563-7_20260705_174455,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6973563-7_20260705_174455,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_6973563-7_20260705_175146,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6973563-7_20260705_175146,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_6973563-7_20260705_175447,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_6973563-7_20260705_175447,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_716097-1_20260707_161357,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_716097-1_20260707_161357,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_716097-1_20260707_161858,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_716097-1_20260707_161858,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_716097-1_20260707_162027,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_716097-1_20260707_162027,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_716097-1_20260707_162203,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_716097-1_20260707_162203,mid,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_723177-2_20260703_101542,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_723177-2_20260703_101542,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_723177-2_20260703_102044,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_723177-2_20260703_102044,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_723177-2_20260703_102414,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_723177-2_20260703_102414,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_723177-2_20260703_122832,endo,12,7,0.5833333333333334
noapex_shape_qc,AutoStrainCap_723177-2_20260703_122832,mid,12,7,0.5833333333333334
noapex_shape_qc,AutoStrainCap_762552-8_20260616_153832,endo,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_762552-8_20260616_153832,mid,12,11,0.9166666666666666
noapex_shape_qc,AutoStrainCap_762552-8_20260616_154524,endo,12,12,1.0
noapex_shape_qc,AutoStrainCap_762552-8_20260616_154524,mid,12,12,1.0
noapex_shape_qc,AutoStrainCap_762552-8_20260616_155801,endo,12,10,0.8333333333333334
noapex_shape_qc,AutoStrainCap_762552-8_20260616_155801,mid,12,9,0.75
noapex_shape_qc,AutoStrainCap_762552-8_20260616_160429,endo,12,9,0.75
noapex_shape_qc,AutoStrainCap_762552-8_20260616_160429,mid,12,7,0.5833333333333334
