task,model,n,events,prevalence,roc_auc,average_precision,brier_score,sensitivity_top20pct,precision_top20pct,roc_auc_ci_low,roc_auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_score_ci_low,brier_score_ci_high
mid_roll2_rel10,gpu_segment_curve_net,194,51,0.26288659793814434,0.5251611133964075,0.2855682487357294,0.24751304423266904,0.17647058823529413,0.23076923076923078,0.44140313864830855,0.613406250070212,0.21276174597097064,0.40183653417359344,0.23519761146281512,0.2590542915631347
mid_roll2_rel12,gpu_segment_curve_net,194,42,0.21649484536082475,0.5347744360902256,0.23821016850445148,0.2469249288535924,0.19047619047619047,0.20512820512820512,0.44302248927819116,0.6407868895966028,0.17708320313546602,0.3549668687697766,0.23569874850466296,0.257514138203873
mid_roll2_rel15,gpu_segment_curve_net,194,29,0.14948453608247422,0.5367816091954023,0.16644204623410108,0.23909376194046647,0.13793103448275862,0.10256410256410256,0.42875960863498885,0.642292728260713,0.11375248445793537,0.2795608230482819,0.22610494785644938,0.2508402810299664
mid_roll2_rel20,gpu_segment_curve_net,194,13,0.06701030927835051,0.527836804079898,0.07401041136664545,0.21911748041705564,0.07692307692307693,0.02564102564102564,0.38383838383838387,0.6690567292747821,0.04021080072857378,0.14798350389112877,0.2054024292885605,0.23268415156271
mid_roll3_rel10,gpu_segment_curve_net,93,19,0.20430107526881722,0.4736842105263158,0.29744927466784615,0.24552425266100916,0.21052631578947367,0.21052631578947367,0.3059623096202043,0.6396299342105264,0.13948489256362717,0.4955279611668327,0.22899190548080225,0.2622096132016852
mid_roll3_rel12,gpu_segment_curve_net,93,14,0.15053763440860216,0.5800180831826401,0.3212061448106316,0.21597426752023968,0.2857142857142857,0.21052631578947367,0.40075301204819275,0.7545555392300911,0.1245159883970373,0.5716527657869723,0.1982632667302267,0.2361165589549051
mid_roll3_rel15,gpu_segment_curve_net,93,9,0.0967741935483871,0.6197089947089947,0.29034390542823824,0.20599894370922395,0.2222222222222222,0.10526315789473684,0.4058403660849531,0.8144944674578295,0.06870875328103049,0.5716463685952845,0.1870350931180142,0.22545283606016994
endo_first_rel15,gpu_segment_curve_net,245,47,0.19183673469387755,0.6165914463786805,0.24551777030816424,0.23307143112116196,0.23404255319148937,0.22448979591836735,0.5224267310552312,0.7027026739515251,0.1853548013186255,0.35822455785271745,0.21842673291070677,0.24848351937401086
endo_roll2_rel15,gpu_segment_curve_net,194,24,0.12371134020618557,0.5875,0.17662221575511605,0.22668963632118425,0.16666666666666666,0.10256410256410256,0.4714651284929062,0.7072737841918805,0.1146058256621815,0.3310494820424885,0.2118055244131663,0.23986254825598485
endo_roll3_rel15,gpu_segment_curve_net,93,9,0.0967741935483871,0.6005291005291005,0.286448355243969,0.20465415123356104,0.2222222222222222,0.10526315789473684,0.3840474598930481,0.7904177505476451,0.06974986559237878,0.5648328453721914,0.18531478684662803,0.22416122680142953
ef_first_rel10,gpu_segment_curve_net,231,41,0.1774891774891775,0.49833119383825414,0.17352923023470987,0.240479595489987,0.17073170731707318,0.14893617021276595,0.40761964724296346,0.5945708290998076,0.12660625004035278,0.26215382827385836,0.23043970901300564,0.2512925273388279
ef_first_rel15,gpu_segment_curve_net,254,23,0.09055118110236221,0.5302089215132693,0.09686470068100436,0.22824916648224464,0.13043478260869565,0.058823529411764705,0.43082411578301755,0.6349349767080744,0.060620481635902605,0.1603436050378454,0.21941474575848552,0.2372866667362925
ef_roll2_rel10,gpu_segment_curve_net,175,20,0.11428571428571428,0.5406451612903226,0.13247310858197106,0.23789767823895552,0.2,0.11428571428571428,0.40214821452276645,0.6829076653633105,0.07784559419112023,0.23210963838980553,0.2255700927001197,0.24974357057688543
ef_roll3_rel10,gpu_segment_curve_net,82,8,0.0975609756097561,0.5701013513513513,0.16678173799884327,0.21046794870947733,0.125,0.058823529411764705,0.37660362554112553,0.7587104618354618,0.05588821956722565,0.4467331359572739,0.1949368607533141,0.22883910299854698
