stage,item,base_auc,base_ap,auc_drop,auc_drop_permutation_mean,auc_drop_permutation_low,auc_drop_permutation_high,ap_drop,ap_drop_permutation_mean,ap_drop_permutation_low,ap_drop_permutation_high,auc_ci_low,auc_ci_high,ap_ci_low,ap_ci_high,rank_auc,rank_ap
rdst,scalar::d_var__endo_spatial_peak_graph_roughness,0.6613756613756614,0.32136892245303256,-0.0006478781988985549,-0.0006910700788251845,-0.0009718172983479434,-0.00014037360976126845,0.0004619955302210266,0.00032084306212465385,-0.0005114479876810463,0.0011243037603322348,,,,,88,49
rdst,scalar::cur_var__endo_spatial_timing_graph_roughness,0.6613756613756614,0.32136892245303256,0.001187776697980647,0.000820645718604851,0.00044271676924734216,0.0011769787279991561,0.005262461733798407,0.004871240667943366,0.003756178536988286,0.005596813680940338,-0.002469546997783084,0.004982147123565717,-0.0009629879282054852,0.017498774660430868,20,5
rdst,scalar::d_var__endo_spatial_timing_graph_roughness,0.6613756613756614,0.32136892245303256,-0.00010797969981657385,4.319187992662954e-05,-0.0003131411294677866,0.0006046863189720364,-0.0004093113262514936,-0.00023309899515566723,-0.0009309546307212369,0.0007764568432606089,,,,,65,79
rdst,scalar::cur_var__endo_impaired_segment_fraction_lt15,0.6613756613756614,0.32136892245303256,0.0,8.638375985303703e-05,-0.00038872691933922177,0.0005938883489903235,-0.00019396861214598937,-0.0008813877886409416,-0.0024968113419114313,0.0005118711276342891,,,,,43,67
rdst,scalar::d_var__endo_impaired_segment_fraction_lt15,0.6613756613756614,0.32136892245303256,0.00021595939963281463,0.0001727675197062961,1.0797969981601874e-05,0.0004103228593024255,0.0020893208035723254,0.001775437836867344,0.0009506601896464573,0.0027063228263156103,-0.0013059676281359706,0.0017253033280056754,-0.00040401267538340695,0.012633115468529663,35,11
rdst,scalar::cur_var__endo_apical_basal_peak_gradient,0.6613756613756614,0.32136892245303256,-0.0003239390994493885,-0.0001727675197062961,-0.0003131411294677866,-0.0001079796998163518,-0.0002714157639372994,-0.00021987312662757885,-0.0006193188539919126,0.00012052351916330695,,,,,74,72
rdst,scalar::d_var__endo_apical_basal_peak_gradient,0.6613756613756614,0.32136892245303256,-0.0010797969981644062,-0.0009502213583846286,-0.0011769787279992672,-0.0006586761688802678,3.815741566248754e-05,-0.00012082507377680907,-0.0011611412610832428,0.0007562907649343309,,,,,97,61
rdst,scalar::cur_var__mid_peak_abs_robust_sd,0.6613756613756614,0.32136892245303256,0.00464312709210668,0.004513551452326903,0.003476946334089237,0.005183025591188883,0.0031218443818064046,0.0029918638868711156,0.0007190606020226475,0.00456642097813631,0.00021837380287079156,0.008809369602763349,-0.002090136824376777,0.009618093814767734,5,8
rdst,scalar::d_var__mid_peak_abs_robust_sd,0.6613756613756614,0.32136892245303256,-0.00021595939963281463,-0.00045351473922894403,-0.0008530396285498787,-0.00011877766979795368,-0.0010920143313782882,-0.0013313337284628912,-0.0018269327129620816,-0.0007501905401196551,,,,,66,89
rdst,scalar::cur_var__mid_peak_abs_cv,0.6613756613756614,0.32136892245303256,-0.00010797969981646283,2.1595939963203747e-05,-0.00039952488932082364,0.0004967066191555736,-0.0005077751279786158,0.0006540927055526669,-0.0003484405463475282,0.0019796706256635654,,,,,54,82
rdst,scalar::d_var__mid_peak_abs_cv,0.6613756613756614,0.32136892245303256,-0.0007558578987150177,-0.0005398984990820921,-0.0007450599287334159,-0.00033473706943087933,-0.0010754325478989912,-0.0008389874055433344,-0.001457386030425556,-0.0002719302594513251,,,,,95,88
rdst,scalar::cur_var__mid_time_to_peak_norm_circular_std,0.6613756613756614,0.32136892245303256,0.0005398984990822031,0.00021595939963292565,-0.00019436345966961088,0.000637080228916953,0.001599194471972154,0.0016421896636644173,0.00138819149853886,0.0019259069550970342,-0.0007967042113059985,0.0020048115477144827,-0.0018998130783295473,0.010113931421682727,26,18
rdst,scalar::d_var__mid_time_to_peak_norm_circular_std,0.6613756613756614,0.32136892245303256,-0.00010797969981646283,2.159593996331477e-05,-0.00010797969981646283,0.00020516142965132378,1.012911274184125e-05,3.156976418344781e-05,-7.800044295136477e-05,0.0001816435752599599,,,,,54,65
rdst,scalar::cur_var__mid_vendor_peak_systolic_abs_robust_sd,0.6613756613756614,0.32136892245303256,0.003131411294676645,0.003476946334089126,0.0024187452758881456,0.004200410322859449,0.0025536280856024995,0.0023373731641426754,-0.0003775610612326563,0.004776674220983379,-0.001819202831735203,0.00886645705826744,-0.0033364575789996283,0.011773002350662656,7,9
rdst,scalar::d_var__mid_vendor_peak_systolic_abs_robust_sd,0.6613756613756614,0.32136892245303256,0.0,0.00012957563977966657,-0.00020516142965132378,0.0005075045891372865,0.002037446479886351,0.0021912208153651025,0.0015264611308589693,0.00295252505740895,-0.0016047179714190258,0.001521801259141864,-0.0021105176620349374,0.012420145033166205,43,13
