ensemble,importance_scope,component,item,display_item,auc_drop,ap_drop,rank_auc,rank_ap,auc_ci_low,auc_ci_high,ap_ci_low,ap_ci_high
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::has_previous_visit,moment::scalar::has_previous_visit,-0.00032393909944916643,0.0014116204155846246,210,88,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::current_mid_gls,moment::scalar::current_mid_gls,-0.00021595939963281463,-0.00040389254556644216,170,257,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::current_endo_gls,moment::scalar::current_endo_gls,-0.00021595939963281463,0.0032678542154399026,170,31,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::current_ef,moment::scalar::current_ef,-0.001187776697980647,0.0006729533799365583,367,129,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::first_mid_gls,moment::scalar::first_mid_gls,0.004103228593024588,0.009213646233483586,15,11,-0.0026053552078022122,0.010471416305031636,0.0007644623331892538,0.023650752884720384
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::first_endo_gls,moment::scalar::first_endo_gls,0.0026994924954109045,0.007238658674726672,23,13,-0.002646721481795436,0.008687537842362028,-0.00014073302934759085,0.020944895889614405
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::first_ef,moment::scalar::first_ef,-0.0019436345966958868,-0.009482548207011776,413,422,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::current_mid_decline_from_first,moment::scalar::current_mid_decline_from_first,0.0028074721952273674,-0.004438420045948743,21,394,-0.0017833738973445257,0.007567239926671262,-0.021111856250033895,0.020195989542207027
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::current_endo_decline_from_first,moment::scalar::current_endo_decline_from_first,0.00248353309577809,-0.004256848465246876,25,391,-0.0018645836762221368,0.007205028885581811,-0.02290465236812948,0.0218583975453955
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::current_ef_decline_from_first,moment::scalar::current_ef_decline_from_first,-0.0007558578987150177,-0.0007531342206933966,319,315,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::last_mid_relative_change,moment::scalar::last_mid_relative_change,0.0008638375985314806,0.004348696559939358,46,22,-0.0014235652208738653,0.003425770917637349,-0.003277088018167007,0.017358746821106285
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::last_endo_relative_change,moment::scalar::last_endo_relative_change,0.0012957563977973319,0.004592468183048981,33,20,-0.0009597678148753036,0.003984204729435241,-0.0032283619468558926,0.01783903017763136
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::last_ef_relative_change,moment::scalar::last_ef_relative_change,-0.0010797969981642952,-0.007443653872042266,356,413,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::mid_decline_slope_per_100d,moment::scalar::mid_decline_slope_per_100d,-0.00032393909944927746,-0.008000446332453892,216,416,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::endo_decline_slope_per_100d,moment::scalar::endo_decline_slope_per_100d,-0.00032393909944927746,0.0016637408816995714,216,78,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::ef_decline_slope_per_100d,moment::scalar::ef_decline_slope_per_100d,-0.0032393909944929966,-0.0015447316311714143,430,361,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::current_endo_mid_gap,moment::scalar::current_endo_mid_gap,-0.0015117157974300355,0.0012461952062837733,392,97,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::last_endo_mid_gap_change,moment::scalar::last_endo_mid_gap_change,0.0,0.0018922151868490111,116,70,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::current_mid_decline_from_roll2,moment::scalar::current_mid_decline_from_roll2,0.0010797969981644062,0.0048040897301481755,38,19,-0.001803138945996069,0.004411812964674329,-0.0032022183823130603,0.02032686385030314
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::current_endo_decline_from_roll2,moment::scalar::current_endo_decline_from_roll2,0.0007558578987150177,0.0029769094492066994,48,38,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::current_ef_decline_from_roll2,moment::scalar::current_ef_decline_from_roll2,-0.0010797969981642952,-0.005725468131481004,356,403,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_peak_abs_robust_sd,moment::scalar::cur_var__endo_peak_abs_robust_sd,-0.00032393909944927746,0.0023013905417649805,216,52,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_peak_abs_robust_sd,moment::scalar::d_var__endo_peak_abs_robust_sd,-0.0015117157974300355,-0.002155193348263862,392,378,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_peak_abs_cv,moment::scalar::cur_var__endo_peak_abs_cv,0.00021595939963292565,2.6998511890086174e-05,78,192,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_peak_abs_cv,moment::scalar::d_var__endo_peak_abs_cv,-0.0016196954972463873,-0.0010782213455216572,397,349,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_time_to_peak_norm_circular_std,moment::scalar::cur_var__endo_time_to_peak_norm_circular_std,-0.00010797969981646283,-0.0008402737148365813,154,331,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_time_to_peak_norm_circular_std,moment::scalar::d_var__endo_time_to_peak_norm_circular_std,-0.0015117157974300355,0.001232486108669939,392,99,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_vendor_peak_systolic_abs_robust_sd,moment::scalar::cur_var__endo_vendor_peak_systolic_abs_robust_sd,0.001187776697980869,0.0031930804726172934,36,34,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_vendor_peak_systolic_abs_robust_sd,moment::scalar::d_var__endo_vendor_peak_systolic_abs_robust_sd,-0.0005398984990820921,0.00023362808551197212,271,169,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_vendor_time_to_peak_norm_circular_std,moment::scalar::cur_var__endo_vendor_time_to_peak_norm_circular_std,-0.0006478781988985549,-0.010815224833632453,299,429,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_vendor_time_to_peak_norm_circular_std,moment::scalar::d_var__endo_vendor_time_to_peak_norm_circular_std,-0.0005398984990820921,0.0012856128862149263,271,94,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_post_systolic_fraction,moment::scalar::cur_var__endo_post_systolic_fraction,-0.0010797969981642952,-0.0001386519730849911,356,224,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_post_systolic_fraction,moment::scalar::d_var__endo_post_systolic_fraction,-0.0016196954972463873,-0.0009505710726764316,397,342,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_curve_dispersion_rms,moment::scalar::cur_var__endo_curve_dispersion_rms,-0.0006478781988985549,0.0017846536009983316,299,74,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_curve_dispersion_rms,moment::scalar::d_var__endo_curve_dispersion_rms,-0.0009718172983479434,0.00039338951631567864,350,154,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_curve_pairwise_rmse,moment::scalar::cur_var__endo_curve_pairwise_rmse,-0.00021595939963281463,0.0019124578877305343,170,69,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_curve_pairwise_rmse,moment::scalar::d_var__endo_curve_pairwise_rmse,-0.0008638375985314806,0.00022352999104430227,336,171,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_curve_integrated_robust_mad,moment::scalar::cur_var__endo_curve_integrated_robust_mad,0.0007558578987150177,-0.0075057295031568105,48,414,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_curve_integrated_robust_mad,moment::scalar::d_var__endo_curve_integrated_robust_mad,-0.0010797969981644062,0.00022062083521706688,364,172,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_shape_dispersion_rms,moment::scalar::cur_var__endo_shape_dispersion_rms,-0.0007558578987150177,-0.0009096969975948554,319,338,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_shape_dispersion_rms,moment::scalar::d_var__endo_shape_dispersion_rms,0.00010797969981646283,0.0030650565819971276,98,36,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_shape_pairwise_rmse,moment::scalar::cur_var__endo_shape_pairwise_rmse,-0.00021595939963292565,0.0001761904918800017,197,176,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_shape_pairwise_rmse,moment::scalar::d_var__endo_shape_pairwise_rmse,0.0,0.0019516780499799213,116,68,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_shape_incoherence,moment::scalar::cur_var__endo_shape_incoherence,-0.0014037360976135727,-0.000813543500933378,384,327,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_shape_incoherence,moment::scalar::d_var__endo_shape_incoherence,-0.0005398984990820921,-0.0004990458029934808,271,271,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_within_view_peak_robust_sd_mean,moment::scalar::cur_var__endo_within_view_peak_robust_sd_mean,-0.0009718172983479434,0.0006803267946683955,350,128,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_within_view_peak_robust_sd_mean,moment::scalar::d_var__endo_within_view_peak_robust_sd_mean,-0.0005398984990820921,0.0020291131778809035,271,64,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_within_ring_peak_robust_sd_mean,moment::scalar::cur_var__endo_within_ring_peak_robust_sd_mean,-0.0015117157974300355,-0.0015522600382696372,392,362,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_within_ring_peak_robust_sd_mean,moment::scalar::d_var__endo_within_ring_peak_robust_sd_mean,-0.0012957563977972208,-0.01070998351652247,380,427,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_spatial_peak_graph_roughness,moment::scalar::cur_var__endo_spatial_peak_graph_roughness,-0.002483533095777979,-0.00020895301479290085,424,232,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_spatial_peak_graph_roughness,moment::scalar::d_var__endo_spatial_peak_graph_roughness,-0.00021595939963281463,0.0006836123989710785,170,127,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_spatial_timing_graph_roughness,moment::scalar::cur_var__endo_spatial_timing_graph_roughness,-0.00421120829284094,6.744105864125993e-05,434,186,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_spatial_timing_graph_roughness,moment::scalar::d_var__endo_spatial_timing_graph_roughness,-0.0009718172983478324,-0.00775721314861294,346,415,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_impaired_segment_fraction_lt15,moment::scalar::cur_var__endo_impaired_segment_fraction_lt15,0.001187776697980869,0.0016853019897485333,36,77,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_impaired_segment_fraction_lt15,moment::scalar::d_var__endo_impaired_segment_fraction_lt15,-0.0017276751970629611,-0.0018654796387717054,404,373,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__endo_apical_basal_peak_gradient,moment::scalar::cur_var__endo_apical_basal_peak_gradient,-0.0014037360976135727,-0.0015697200013367607,384,363,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__endo_apical_basal_peak_gradient,moment::scalar::d_var__endo_apical_basal_peak_gradient,-0.0012957563977972208,-0.0018318556104362504,380,370,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_peak_abs_robust_sd,moment::scalar::cur_var__mid_peak_abs_robust_sd,0.0015117157974301465,-0.006944737778478205,31,411,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_peak_abs_robust_sd,moment::scalar::d_var__mid_peak_abs_robust_sd,-0.0012957563977971098,-0.001104321470031422,374,351,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_peak_abs_cv,moment::scalar::cur_var__mid_peak_abs_cv,-0.0009718172983479434,0.0010878871741838436,350,107,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_peak_abs_cv,moment::scalar::d_var__mid_peak_abs_cv,-0.0005398984990820921,0.00038292178204951677,271,157,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_time_to_peak_norm_circular_std,moment::scalar::cur_var__mid_time_to_peak_norm_circular_std,-0.0019436345966958868,-0.0016269525094302906,413,366,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_time_to_peak_norm_circular_std,moment::scalar::d_var__mid_time_to_peak_norm_circular_std,-0.00032393909944927746,0.0018621506766838825,216,71,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_vendor_peak_systolic_abs_robust_sd,moment::scalar::cur_var__mid_vendor_peak_systolic_abs_robust_sd,0.0028074721952272563,-0.005731991374893275,22,404,-0.0020855600934583827,0.008351743735586599,-0.022364544903253483,0.01722414825182686
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_vendor_peak_systolic_abs_robust_sd,moment::scalar::d_var__mid_vendor_peak_systolic_abs_robust_sd,-0.0005398984990820921,0.0015613544228088583,271,84,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_vendor_time_to_peak_norm_circular_std,moment::scalar::cur_var__mid_vendor_time_to_peak_norm_circular_std,-0.0012957563977971098,-0.0008513212733221587,374,332,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_vendor_time_to_peak_norm_circular_std,moment::scalar::d_var__mid_vendor_time_to_peak_norm_circular_std,-0.00021595939963292565,0.0020992094635580716,197,61,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_post_systolic_fraction,moment::scalar::cur_var__mid_post_systolic_fraction,-0.0009718172983479434,-0.00047721616826895685,350,265,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_post_systolic_fraction,moment::scalar::d_var__mid_post_systolic_fraction,-0.0010797969981642952,-0.0004132083535566822,356,259,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_curve_dispersion_rms,moment::scalar::cur_var__mid_curve_dispersion_rms,0.00032393909944927746,0.003876080477498045,73,25,-0.0034929055618710095,0.004427083970679961,-0.0024808651896306767,0.015409028076227314
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_curve_dispersion_rms,moment::scalar::d_var__mid_curve_dispersion_rms,-0.0001079796998163518,0.0004949651933904842,140,140,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_curve_pairwise_rmse,moment::scalar::cur_var__mid_curve_pairwise_rmse,-0.00043191879926562926,0.0009200288894314346,242,113,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_curve_pairwise_rmse,moment::scalar::d_var__mid_curve_pairwise_rmse,0.0,0.0006630401918393258,116,130,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_curve_integrated_robust_mad,moment::scalar::cur_var__mid_curve_integrated_robust_mad,0.0012957563977972208,-0.005183303198145028,35,397,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_curve_integrated_robust_mad,moment::scalar::d_var__mid_curve_integrated_robust_mad,-0.0008638375985314806,-0.0007778748203824404,336,321,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_shape_dispersion_rms,moment::scalar::cur_var__mid_shape_dispersion_rms,0.00032393909944927746,7.774139147387338e-05,73,184,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_shape_dispersion_rms,moment::scalar::d_var__mid_shape_dispersion_rms,-0.0009718172983478324,-7.223466958716784e-05,346,213,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_shape_pairwise_rmse,moment::scalar::cur_var__mid_shape_pairwise_rmse,-0.0006478781988985549,0.0026220801672257044,299,42,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_shape_pairwise_rmse,moment::scalar::d_var__mid_shape_pairwise_rmse,-0.0014037360976135727,0.0013353337480707106,384,93,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_shape_incoherence,moment::scalar::cur_var__mid_shape_incoherence,-0.0010797969981644062,-0.000785409933464376,364,322,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_shape_incoherence,moment::scalar::d_var__mid_shape_incoherence,-0.0009718172983478324,5.037737121960095e-06,346,197,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_within_view_peak_robust_sd_mean,moment::scalar::cur_var__mid_within_view_peak_robust_sd_mean,-0.0015117157974300355,-0.00956546931110075,392,424,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_within_view_peak_robust_sd_mean,moment::scalar::d_var__mid_within_view_peak_robust_sd_mean,-0.001835654896879424,-0.011703099381575044,409,435,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_within_ring_peak_robust_sd_mean,moment::scalar::cur_var__mid_within_ring_peak_robust_sd_mean,-0.0022675736961451642,-0.0018914986179210391,422,375,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_within_ring_peak_robust_sd_mean,moment::scalar::d_var__mid_within_ring_peak_robust_sd_mean,0.0009718172983479434,-0.0036102797095819428,43,386,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_spatial_peak_graph_roughness,moment::scalar::cur_var__mid_spatial_peak_graph_roughness,-0.002375553395961516,-0.0006792891968310233,423,301,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_spatial_peak_graph_roughness,moment::scalar::d_var__mid_spatial_peak_graph_roughness,-0.0020516142965121276,-0.0015853901515615054,416,364,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_spatial_timing_graph_roughness,moment::scalar::cur_var__mid_spatial_timing_graph_roughness,-0.0019436345966958868,0.003855284786542068,413,26,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_spatial_timing_graph_roughness,moment::scalar::d_var__mid_spatial_timing_graph_roughness,-0.0008638375985314806,-0.0002154834666593941,336,233,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_impaired_segment_fraction_lt15,moment::scalar::cur_var__mid_impaired_segment_fraction_lt15,-0.0010797969981642952,-0.0017395766464090023,356,368,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_impaired_segment_fraction_lt15,moment::scalar::d_var__mid_impaired_segment_fraction_lt15,-0.0016196954972464983,-0.001821029526316964,400,369,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::cur_var__mid_apical_basal_peak_gradient,moment::scalar::cur_var__mid_apical_basal_peak_gradient,-0.0007558578987150177,0.00125174916130949,319,96,,,,
CNN + MOMENT + RDST,one_component,moment_small_frozen_curves_scalars,scalar::d_var__mid_apical_basal_peak_gradient,moment::scalar::d_var__mid_apical_basal_peak_gradient,-0.0019436345966957758,-0.001972405325219473,411,377,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,shapelet_all,rdst::shapelet_all,0.018356548968793907,0.029267746537165906,4,5,-0.017326039516031212,0.05075552536740065,-0.03091219970413411,0.09147127751494856
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar_all,rdst::scalar_all,0.005938883489903901,0.0009474490498219135,8,112,-0.006091132284326265,0.018167179641168037,-0.024577493686479535,0.03367810718937237
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,shapelet_output::minimum_distance,rdst::shapelet_output::minimum_distance,-0.01015009178274473,0.008577622576902089,437,12,-0.025760297415983117,0.004730525615080759,-0.029333347800084404,0.04768651135127571
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,shapelet_output::best_match_location,rdst::shapelet_output::best_match_location,0.02980239714933597,0.0301877221611917,2,4,0.0014428384075817037,0.05755582227178772,-0.011337686502137245,0.0779286595450663
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,shapelet_output::shapelet_occurrence,rdst::shapelet_output::shapelet_occurrence,-0.014037360976136504,-0.01571505168704085,438,438,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::history_visits,rdst::scalar::history_visits,-0.0005398984990820921,-0.0005376709310726535,271,273,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::days_since_first,rdst::scalar::days_since_first,-0.0004319187992657403,-0.0008292134734752543,258,330,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::days_since_previous,rdst::scalar::days_since_previous,-0.0006478781988985549,-0.0009540085089592698,299,343,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::has_previous_visit,rdst::scalar::has_previous_visit,-0.00010797969981646283,-6.465952717715773e-05,154,210,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::current_mid_gls,rdst::scalar::current_mid_gls,-0.00021595939963281463,-0.00011551301987605678,170,221,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::current_endo_gls,rdst::scalar::current_endo_gls,-0.0001079796998163518,1.1604750792537644e-06,140,198,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::current_ef,rdst::scalar::current_ef,0.00010797969981646283,0.0001231261735463729,98,182,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::first_mid_gls,rdst::scalar::first_mid_gls,0.0012957563977973319,0.0037217449151988324,33,27,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::first_endo_gls,rdst::scalar::first_endo_gls,0.0009718172983479434,0.003460458760809304,43,29,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::first_ef,rdst::scalar::first_ef,-0.0004319187992657403,-0.0003531170667992467,258,251,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::current_mid_decline_from_first,rdst::scalar::current_mid_decline_from_first,0.0005398984990822031,0.0023979369909742365,58,48,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::current_endo_decline_from_first,rdst::scalar::current_endo_decline_from_first,0.0007558578987151288,0.0025548030413353184,47,45,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::current_ef_decline_from_first,rdst::scalar::current_ef_decline_from_first,-0.00010797969981646283,0.00015082882647970974,154,177,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::last_mid_relative_change,rdst::scalar::last_mid_relative_change,0.0003239390994493885,0.0020269170077402143,67,65,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::last_endo_relative_change,rdst::scalar::last_endo_relative_change,0.0004319187992657403,0.0022259629016443405,63,55,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::last_ef_relative_change,rdst::scalar::last_ef_relative_change,-0.0001079796998163518,0.00041954125088222716,140,149,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::mid_decline_slope_per_100d,rdst::scalar::mid_decline_slope_per_100d,0.00021595939963292565,0.0020300069148386224,78,63,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::endo_decline_slope_per_100d,rdst::scalar::endo_decline_slope_per_100d,0.00010797969981646283,0.001972728513349842,98,66,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::ef_decline_slope_per_100d,rdst::scalar::ef_decline_slope_per_100d,-0.00032393909944927746,0.00028938072553719163,216,163,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::current_endo_mid_gap,rdst::scalar::current_endo_mid_gap,-0.0008638375985314806,0.00031227893616847524,336,162,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::last_endo_mid_gap_change,rdst::scalar::last_endo_mid_gap_change,0.0,0.002691662729586375,116,40,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::current_mid_decline_from_roll2,rdst::scalar::current_mid_decline_from_roll2,0.00032393909944927746,0.000899268749974591,73,114,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::current_endo_decline_from_roll2,rdst::scalar::current_endo_decline_from_roll2,0.00032393909944927746,0.002234697953630904,73,54,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::current_ef_decline_from_roll2,rdst::scalar::current_ef_decline_from_roll2,-0.0004319187992657403,1.724006350750651e-05,258,193,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_peak_abs_robust_sd,rdst::scalar::cur_var__endo_peak_abs_robust_sd,-0.00021595939963281463,-0.009561920024849735,170,423,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_peak_abs_robust_sd,rdst::scalar::d_var__endo_peak_abs_robust_sd,-0.0005398984990820921,-0.0006682432291831852,271,300,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::cur_var__endo_peak_abs_cv,rdst::scalar::cur_var__endo_peak_abs_cv,-0.00021595939963292565,-0.00040207660877594753,197,256,,,,
CNN + MOMENT + RDST,one_component,rdst_shapelet_curves_scalars,scalar::d_var__endo_peak_abs_cv,rdst::scalar::d_var__endo_peak_abs_cv,-0.0004319187992657403,-0.0006644247198591691,258,299,,,,
